Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),1/37,0.0593228121513803,0.1078127629533782,0,0,17.30121527777778,48.8718043349592,HLA-DRB1
GO_Biological_Process_2023,Type I Interferon-Mediated Signaling Pathway (GO:0060337),1/37,0.0593228121513803,0.1078127629533782,0,0,17.30121527777778,48.8718043349592,IFI27
GO_Biological_Process_2023,Cellular Response To Type I Interferon (GO:0071357),1/38,0.0608778028526902,0.1096464948410564,0,0,16.83277027027027,47.113016091031355,IFI27
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),1/39,0.0624303008903622,0.1096464948410564,0,0,16.388980263157894,45.45818880252994,HLA-DRB1
GO_Biological_Process_2023,Positive Regulation Of ATP-dependent Activity (GO:0032781),1/39,0.0624303008903622,0.1096464948410564,0,0,16.388980263157894,45.45818880252994,MYL4
GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),1/39,0.0624303008903622,0.1096464948410564,0,0,16.388980263157894,45.45818880252994,IGKC
GO_Biological_Process_2023,Positive Regulation Of Insulin Secretion (GO:0032024),1/40,0.0639803101343835,0.1105114447775715,0,0,15.967948717948715,43.8987636134356,HLA-DRB1
GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),1/40,0.0639803101343835,0.1105114447775715,0,0,15.967948717948715,43.8987636134356,HLA-DRB1
GO_Biological_Process_2023,Heart Contraction (GO:0060047),1/41,0.0655278344412407,0.1122566999854042,0,0,15.56796875,42.42707812982904,MYL4
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),2/257,0.0669349581920261,0.1137350102612477,0,0,4.987223276407337,13.485620827969138,PPBP;PF4V1
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),1/43,0.0686154436716837,0.1156502236079185,0,0,14.82514880952381,39.72009675619261,HLA-DRB1
GO_Biological_Process_2023,Mitotic Nuclear Division (GO:0140014),1/45,0.071693159366675,0.1195681109375999,0,0,14.149857954545457,37.28996884194453,CENPK
GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),1/46,0.0732283167464727,0.1195681109375999,0,0,13.834722222222222,36.16635856889997,IGKC
GO_Biological_Process_2023,Regulation Of Interleukin-10 Production (GO:0032653),1/46,0.0732283167464727,0.1195681109375999,0,0,13.834722222222222,36.16635856889997,HLA-DRB1
GO_Biological_Process_2023,Homotypic Cell-Cell Adhesion (GO:0034109),1/46,0.0732283167464727,0.1195681109375999,0,0,13.834722222222222,36.16635856889997,MYL9
GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),1/49,0.0778190329125443,0.1251090606055521,0,0,12.968098958333334,33.112344965122624,HLA-DRB1
GO_Biological_Process_2023,Interferon-Mediated Signaling Pathway (GO:0140888),1/49,0.0778190329125443,0.1251090606055521,0,0,12.968098958333334,33.112344965122624,IFI27
GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),1/50,0.0793443657059371,0.1256285790344004,0,0,12.70280612244898,32.18837516559274,HBZ
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),1/50,0.0793443657059371,0.1256285790344004,0,0,12.70280612244898,32.18837516559274,ALAS2
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),1/51,0.0808672518814841,0.127077110099475,0,0,12.448125,31.30636633865138,HLA-DRB1
GO_Biological_Process_2023,mRNA Stabilization (GO:0048255),1/53,0.0839056995776139,0.1308678448635919,0,0,11.968149038461538,29.65781216894516,IGF2BP2
GO_Biological_Process_2023,Striated Muscle Contraction (GO:0006941),1/57,0.0899534024349817,0.1392611933993421,0,0,11.111049107142858,26.760556148522504,MYL4
GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),1/59,0.0929627180014142,0.1428618239874674,0,0,10.726831896551724,25.48219789553526,HBZ
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),2/316,0.0954388965445577,0.1455965648015516,0,0,4.038011095130471,9.486374541963936,TMOD1;MYL9
GO_Biological_Process_2023,Positive Regulation Of T Cell Differentiation (GO:0045582),1/64,0.1004438517248692,0.1521214855833164,0,0,9.873015873015872,22.68973458539317,HLA-DRB1
GO_Biological_Process_2023,Negative Regulation Of Immune Response (GO:0050777),1/66,0.1034195216507084,0.1555012951438709,0,0,9.56826923076923,21.710034863454165,HLA-DRB1
GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway (GO:0097191),1/67,0.1049037750207868,0.1566063498524603,0,0,9.422821969696969,21.24574767118631,IFI27
GO_Biological_Process_2023,Protein K48-linked Ubiquitination (GO:0070936),1/70,0.109342253368058,0.1620746876164831,0,0,9.01177536231884,19.94551347634359,IFI27
GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),1/71,0.1108169978838886,0.1631038912516389,0,0,8.882589285714285,19.540587045849893,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Cellular Localization (GO:0060341),1/72,0.1122893744143964,0.1641152395287333,0,0,8.757042253521126,19.148814473308494,TRIM58
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),1/73,0.1137593866463937,0.1651091097853908,0,0,8.63498263888889,18.769600161790645,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),1/77,0.1196158660641635,0.1724118345338633,0,0,8.178865131578947,17.367572997749274,HLA-DRB1
GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),1/80,0.1239835801557641,0.1762759745071748,0,0,7.867088607594937,16.423382483057452,HLA-DRB1
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),1/80,0.1239835801557641,0.1762759745071748,0,0,7.867088607594937,16.423382483057452,PRKAR2B
GO_Biological_Process_2023,Epidermis Development (GO:0008544),1/85,0.1312164513329744,0.1828282555239443,0,0,7.396949404761905,15.022516465877649,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),1/85,0.1312164513329744,0.1828282555239443,0,0,7.396949404761905,15.022516465877649,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),1/85,0.1312164513329744,0.1828282555239443,0,0,7.396949404761905,15.022516465877649,HEMGN
GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),1/87,0.1340933560564826,0.1855994133497011,0,0,7.2242005813953485,14.515001318025464,HLA-DRB1
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),1/93,0.1426687520182198,0.1956019822066516,0,0,6.751019021739131,13.145785117221337,IGF2BP2
GO_Biological_Process_2023,Muscle Contraction (GO:0006936),1/94,0.1440899550893096,0.1956019822066516,0,0,6.678091397849462,12.93758324031252,TMOD1
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),2/406,0.1441277763627959,0.1956019822066516,0,0,3.124081763015011,6.051518315057795,PPBP;PF4V1
